"","age","urban","college","cotPension","cuentaPropia","depto","directorio","dsi","estrato","formal","inac","ingtot","hoursWorkUsual","maxEducLevel","oficio","orden","salud","seguridadsocial","sex","microEmpresa","sizeFirm","y_salary_m","y_salary_m_hu","sub.alimentacion","sub.transporte","sub.familiar","sub.educativo","log_y_salary_h","log_y_salary_m"
"2884",45,1,0,1,0,11,4564616,0,5,1,0,1.5e+07,47,7,21,1,1,1,1,0,5,1.5e+07,74468.0859375,2,2,2,2,11.2181259359103,16.5235607590665
"2885",54,1,1,1,0,11,4564616,0,5,1,0,1966666.66666667,45,6,54,5,1,1,0,1,1,9e+05,4666.66650390625,2,2,2,2,8.44820028505205,13.7101500423064
"2886",43,1,0,1,0,11,4564616,0,5,1,0,12500000,40,7,21,2,1,1,0,0,5,12500000,72916.6640625,2,2,2,2,11.1970724798375,16.3412392022725
"2887",44,1,0,1,0,11,4564617,0,5,1,0,11300000,48,7,21,1,1,1,0,0,5,1566233.77618804,7984.2620714019,2,2,2,2,8.98522764202697,14.2641844267592
"2888",52,1,0,2,1,11,4564618,0,2,0,0,8e+05,30,4,41,1,1,1,1,1,1,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"2889",26,1,1,2,0,11,4564619,0,2,0,0,2115083.33333333,48,6,93,1,1,1,1,0,4,1300000,6319.4443359375,2,2,2,2,8.7513865617467,14.0778748224318
"2890",35,1,0,1,0,11,4564620,0,3,1,0,3021544.33333333,48,7,11,1,1,1,1,0,5,2700000,13125,2,1,2,2,9.48227408745982,14.8087623309746
"2891",35,1,0,1,0,11,4564621,0,3,1,0,11950000,40,7,44,2,1,1,0,0,5,10700000,62416.66796875,2,2,2,2,11.0415876335725,16.1857542994321
"2892",40,1,0,1,0,11,4564621,0,3,1,0,3900000,40,7,2,1,1,1,1,0,4,1566233.77618804,7984.2620714019,2,2,2,2,8.98522764202697,14.2641844267592
"2893",37,1,0,1,0,11,4564622,0,3,1,0,5961666.66666667,48,7,39,1,1,1,1,0,4,5500000,26736.111328125,2,2,2,2,10.1937704148048,15.5202586502027
"2894",27,1,1,1,0,11,4564623,0,2,1,0,833333.333333333,70,6,98,1,1,1,1,0,5,8e+05,2666.66674804688,2,1,2,2,7.88858456251144,13.5923670066501
"2895",29,1,0,1,0,11,4564623,0,2,1,0,917211,48,7,19,2,1,1,0,0,3,8e+05,3888.88891601562,2,1,1,2,8.26587877011078,13.5923670066501
"2896",28,1,0,1,1,11,4564624,0,3,1,0,3500000,48,7,15,1,1,1,0,0,5,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"2897",45,1,0,1,0,11,4564625,0,4,1,0,2.3e+07,45,7,21,1,1,1,1,0,5,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"2898",35,1,0,1,0,11,4564625,0,4,1,0,4166666.66666667,45,7,21,2,1,1,0,0,5,4e+06,20740.740234375,2,2,2,2,9.93985517229294,15.2018049190842
"2899",48,1,0,1,1,11,4564626,0,5,1,0,5e+05,4,7,57,2,1,1,0,1,1,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"2900",44,1,0,1,0,11,4564626,0,5,1,0,5375000,77,7,44,1,1,1,1,0,5,5e+06,15151.515625,2,2,2,2,9.62585584718785,15.4249484703984
"2901",24,1,0,1,0,11,4564627,0,2,1,0,842718.416666667,48,5,37,1,1,1,1,1,2,781242,3797.7041015625,2,2,2,2,8.24215197932255,13.5686402399803
"2902",27,1,1,1,0,11,4564627,0,2,1,0,899053,48,6,74,2,1,1,0,0,4,781242,3797.7041015625,2,1,1,2,8.24215197932255,13.5686402399803
"2903",27,1,0,2,0,11,4564629,0,2,0,0,1e+06,48,5,95,1,1,1,1,0,3,1e+06,4861.111328125,2,2,2,2,8.4890223590924,13.8155105579643
"2904",23,1,0,2,1,11,4564633,0,2,0,0,5e+05,50,5,17,5,2,1,1,1,2,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"2905",27,1,1,2,1,11,4564633,0,2,0,0,6e+05,21,6,16,1,1,3,0,1,2,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"2906",19,1,0,2,1,11,4564633,0,2,0,0,2e+06,48,7,17,2,2,1,1,1,1,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"2907",55,1,0,2,1,11,4564635,0,2,0,0,8e+05,98,5,41,1,1,1,1,1,2,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"2908",51,1,0,2,0,11,4564635,0,2,0,0,0,42,5,45,2,1,1,0,1,2,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"2909",25,1,0,1,0,11,4564635,0,2,1,0,930929,40,7,3,3,1,1,1,0,5,1566233.77618804,7984.2620714019,2,9,2,2,8.98522764202697,14.2641844267592
"2910",27,1,0,2,1,11,4564636,0,2,0,0,220000,24,7,97,1,1,3,0,1,2,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"2911",49,1,1,1,0,11,4564637,0,2,1,0,1254877.66666667,60,6,98,1,1,1,1,0,5,8e+05,3111.11108398438,2,1,2,2,8.04273520310181,13.5923670066501
"2912",46,1,0,2,1,11,4564638,0,2,0,0,6e+05,50,5,41,1,1,1,1,1,1,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"2913",50,1,1,2,1,11,4564639,0,2,0,0,0,48,6,55,2,1,1,0,1,1,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"2914",52,1,1,3,0,11,4564639,0,2,1,0,1487492,40,6,83,1,1,1,1,1,2,8e+05,4666.66650390625,2,2,2,2,8.44820028505205,13.5923670066501
"2915",59,1,0,2,1,11,4564640,0,2,0,0,250000,70,4,98,1,1,1,1,1,1,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"2916",53,1,0,1,0,11,4564640,0,2,1,0,930929.416666667,72,4,59,2,1,1,0,1,2,781242,2531.802734375,2,1,2,2,7.83668687121439,13.5686402399803
"2917",20,1,0,2,1,11,4564640,0,2,0,0,4e+05,40,4,98,3,2,1,1,1,1,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"2918",29,1,0,2,0,11,4564640,0,2,0,0,120000,12,5,55,1,1,3,0,0,5,120000,2333.33325195312,2,2,2,2,7.75505310449211,11.6952470217642
"2919",27,1,0,2,1,11,4564640,0,2,0,0,1200000,96,7,98,2,1,3,1,1,1,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"2920",48,1,0,2,0,11,4566981,0,2,0,0,3e+05,48,7,3,1,2,1,1,1,2,3e+05,1458.33337402344,2,2,2,2,7.28504953802539,12.6115377536383
"2921",25,1,0,2,0,11,4566981,0,2,0,0,7e+05,40,7,45,2,2,1,0,1,2,7e+05,4083.33325195312,2,2,2,2,8.31466890737492,13.4588356140255
"2922",21,1,1,2,0,11,4566981,0,2,0,0,1570000,48,6,53,4,1,3,0,0,3,1120000,5444.4443359375,1,2,2,2,8.6023509798267,13.9288392432713
"2923",60,1,0,2,0,11,4566982,0,2,0,0,1080000,72,5,45,1,2,1,1,1,2,880000,2851.85180664062,2,2,2,2,7.9557238189782,13.6876771864544
"2924",40,1,0,1,1,11,4566983,0,4,1,0,2380000,48,7,39,1,1,1,0,0,5,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"2925",52,1,0,1,1,11,4568349,0,3,1,0,1e+05,40,7,97,1,1,1,1,1,1,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"2926",40,1,0,1,0,11,4568350,0,2,1,0,3566666.66666667,40,7,21,3,1,1,1,0,5,3300000,19250,2,2,2,2,9.86526633971593,15.0094330264367
"2927",72,1,0,3,1,11,4568351,0,2,1,0,2e+05,30,5,57,1,1,1,1,1,1,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"2928",34,1,0,1,0,11,4568351,0,2,1,0,1562500,48,7,13,3,1,1,0,0,5,1500000,7291.66650390625,2,2,2,2,8.89448740023628,14.2209756660724
"2929",29,1,0,1,0,11,4568351,0,2,1,0,1975000,48,7,33,4,1,1,1,0,5,1900000,9236.111328125,2,2,2,2,9.13087622411818,14.4573644441367
"2930",69,1,0,1,0,11,4568352,0,3,1,0,480000,40,7,21,1,1,1,1,0,4,1566233.77618804,7984.2620714019,2,2,2,2,8.98522764202697,14.2641844267592
"2931",30,1,0,1,1,11,4568352,0,3,1,0,2500000,48,7,8,2,1,1,1,0,5,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"2932",25,1,0,1,1,11,4568352,0,3,1,0,4100000,48,7,21,3,1,1,1,0,5,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"2933",63,1,1,2,1,11,4568353,0,3,0,0,4e+05,60,6,41,1,1,1,0,1,1,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"2934",48,1,1,1,1,11,4568354,0,2,1,0,1250000,46,6,55,1,1,1,0,0,5,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"2935",26,1,0,1,0,11,4568354,0,2,1,0,1279877.66666667,48,7,43,3,1,1,0,0,4,1100000,5347.22216796875,2,1,2,2,8.58433248410776,13.9108207377686
"2936",28,1,1,2,1,11,4568355,0,3,0,0,1e+06,40,6,93,1,2,1,1,1,1,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"2937",54,1,1,2,0,11,4568355,0,3,0,0,720000,40,6,79,6,2,1,0,1,2,720000,4200,2,2,2,2,8.34283980427146,13.4870064909922
"2938",25,1,1,2,0,11,4568355,0,3,0,0,650000,48,6,45,7,2,1,0,1,2,650000,3159.72216796875,2,2,2,2,8.05823938118676,13.3847276418718
"2939",59,1,0,1,0,11,4568356,0,3,1,0,1496544.33333333,40,5,37,1,1,1,1,0,4,1300000,7583.33349609375,2,1,2,2,8.9337081571739,14.0778748224318
"2940",60,1,0,1,1,11,4568356,0,3,1,0,8e+05,32,4,54,2,1,1,0,1,1,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"2941",31,1,0,1,0,11,4568356,0,3,1,0,954877.666666667,40,7,32,3,1,1,0,0,5,8e+05,4666.66650390625,2,1,2,2,8.44820028505205,13.5923670066501
"2942",28,1,0,2,1,11,4568356,0,3,0,0,2e+05,40,7,97,4,1,1,0,0,5,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"2943",50,1,0,2,1,11,4568357,0,3,0,0,1e+06,72,7,98,1,1,1,1,1,1,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"2944",49,1,0,1,1,11,4568357,0,3,1,0,5e+06,48,7,30,2,1,1,0,0,5,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"2945",32,1,1,1,0,11,4568358,0,3,1,0,1941500,60,6,53,1,1,1,1,0,4,1800000,7000,2,1,1,2,8.85366542803745,14.4032972228664
"2946",33,1,1,1,0,11,4568358,0,3,1,0,1303333.33333333,48,6,53,2,1,1,0,1,2,1200000,5833.33349609375,2,1,2,2,8.67134389914528,13.9978321147582
"2947",41,1,0,1,0,11,4568359,0,2,1,0,2036666.66666667,48,7,19,1,1,1,0,0,5,1500000,7291.66650390625,2,1,1,2,8.89448740023628,14.2209756660724
"2948",66,1,0,2,1,11,4568360,0,3,0,0,1400000,36,4,94,1,1,1,1,1,2,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"2949",65,1,0,2,1,11,4568360,0,3,0,0,1400000,36,4,59,2,1,1,0,1,2,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"2950",36,1,0,2,0,11,4568360,0,3,0,0,0,15,5,79,3,1,1,0,1,2,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"2951",36,1,1,1,0,11,4568361,0,2,1,0,1171544.33333333,48,6,87,2,1,1,1,0,4,1e+06,4861.111328125,2,1,2,2,8.4890223590924,13.8155105579643
"2952",49,1,1,2,0,11,4568363,0,3,0,0,750000,48,6,88,1,1,1,1,1,2,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"2953",49,1,1,2,1,11,4568363,0,3,0,0,1160000,48,6,79,2,1,1,0,1,1,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"2954",50,1,0,1,0,11,4568364,0,3,1,0,2846666.66666667,40,7,13,1,1,1,0,0,4,2600000,15166.6669921875,2,2,1,2,9.62685533773384,14.7710220029917
"2955",25,1,0,1,0,11,4568364,0,3,1,0,1279877.66666667,40,7,21,2,1,1,1,0,5,1100000,6416.66650390625,2,1,2,2,8.76665402568256,13.9108207377686
"2956",26,1,0,1,0,11,4568365,0,3,1,0,902786.333333333,48,7,39,2,1,1,1,0,5,781242,3797.7041015625,2,1,2,2,8.24215197932255,13.5686402399803
"2957",27,1,0,1,0,11,4568366,0,3,1,0,1661666.66666667,48,7,45,3,1,1,1,0,4,1100000,5347.22216796875,2,1,2,2,8.58433248410776,13.9108207377686
"2958",47,1,0,1,0,11,4568367,0,3,1,0,8233333.33333333,40,7,39,2,1,1,1,0,5,6e+06,35000,1,1,2,2,10.4631033404715,15.6072700271923
"2959",41,1,0,2,0,11,4568367,0,3,0,0,1e+06,50,7,79,1,1,1,0,1,2,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"2960",55,1,1,1,0,11,4568368,0,2,1,0,1021544.33333333,48,6,85,3,1,1,1,0,5,850000,4131.9443359375,2,1,2,2,8.32650335869126,13.6529916284665
"2961",31,1,1,1,0,11,4568368,0,2,1,0,1171544.33333333,48,6,34,4,1,1,0,0,5,1e+06,4861.111328125,2,1,2,2,8.4890223590924,13.8155105579643
"2962",54,1,0,2,0,11,4568368,0,2,0,0,440000,35,5,36,5,1,1,0,1,2,360000,2400,2,2,2,2,7.78322401633604,12.7938593104323
"2963",46,1,0,2,1,11,4568369,0,2,0,0,0,48,5,55,1,2,1,1,1,1,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"2964",42,1,0,2,1,11,4568369,0,2,0,0,225000,56,5,41,2,2,1,0,1,1,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"2965",48,1,0,2,1,11,4568370,0,2,0,0,4e+05,72,4,45,1,1,3,0,1,1,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"2966",31,1,0,2,0,11,4568372,0,3,0,0,650000,48,7,53,1,2,1,0,1,2,650000,3159.72216796875,2,2,2,2,8.05823938118676,13.3847276418718
"2967",38,1,1,2,0,11,4568372,0,3,0,0,550000,48,6,37,2,2,1,1,1,2,550000,2673.61108398438,2,2,2,2,7.89118530354782,13.2176735572087
"2968",25,1,1,2,0,11,4568372,0,3,0,0,940000,48,6,84,3,2,1,1,1,2,940000,4569.4443359375,2,2,2,2,8.42714688698525,13.7536351542462
"2969",33,1,1,2,0,11,4568372,0,3,0,0,550000,40,6,53,4,2,1,0,0,3,550000,3208.33325195312,2,2,2,2,8.07350684512261,13.2176735572087
"2970",27,1,1,2,0,11,4568372,0,3,0,0,7e+05,48,6,39,5,2,1,1,1,2,7e+05,3402.77783203125,2,2,2,2,8.13234738645469,13.4588356140255
"2971",41,1,0,1,0,11,4568373,0,3,1,0,919453,48,7,33,2,1,1,0,0,5,781242,3797.7041015625,2,1,2,2,8.24215197932255,13.5686402399803
"2972",54,1,1,1,1,11,4568374,0,3,1,0,9e+05,40,6,39,1,1,1,0,0,5,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"2973",63,1,1,2,1,11,4568375,0,3,0,0,1500000,78,6,41,1,1,1,1,1,2,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"2974",57,1,1,2,1,11,4568375,0,3,0,0,1500000,60,6,41,2,1,1,0,1,2,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"2975",44,1,0,1,0,11,4568376,0,3,1,0,1645476.41666667,30,7,7,1,1,1,0,0,4,984000,7653.33349609375,2,1,2,2,8.942896583032,13.7993811760344
"2976",30,1,0,2,0,11,4568378,0,1,0,0,869453,54,5,87,1,1,1,1,1,2,781242,3375.73706054688,2,1,2,2,8.12436896777356,13.5686402399803
"2977",45,1,0,2,0,11,4568379,0,2,0,0,869453,48,3,62,1,1,1,1,1,2,781242,3797.7041015625,2,1,2,2,8.24215197932255,13.5686402399803
"2978",32,1,1,2,0,11,4568383,0,3,0,0,1500000,48,6,53,1,1,3,0,1,2,8e+05,3888.88891601562,2,2,2,2,8.26587877011078,13.5923670066501
"2979",22,1,0,1,0,11,4568384,0,2,1,0,1538211,50,7,50,1,1,1,1,1,2,1200000,5600,2,1,2,2,8.63052187672324,13.9978321147582
"2980",67,1,0,2,1,11,4568385,0,2,0,0,620000,35,5,41,1,1,3,0,1,1,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"2981",35,1,1,2,0,11,4568386,0,2,0,0,940000,44,6,77,1,2,1,1,0,3,840000,4454.54541015625,2,2,2,2,8.40168029432947,13.6411571708195
"2982",60,1,0,2,1,11,4568386,0,2,0,0,6e+05,28,7,53,3,2,1,1,1,1,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"2983",33,1,0,2,0,11,4568386,0,2,0,0,540000,66,7,53,4,2,1,0,1,2,420000,1484.84851074219,2,2,2,2,7.3030680330649,12.9480099902596
"2984",29,1,0,2,0,11,4568386,0,2,0,0,1530000,72,5,77,2,2,1,1,1,2,1200000,3888.88891601562,2,2,2,2,8.26587877011078,13.9978321147582
"2985",50,1,1,2,0,11,4568387,0,2,0,0,780000,50,6,95,1,1,1,1,1,2,780000,3640,2,2,2,2,8.19973896063079,13.5670491986658
"2986",50,1,1,1,0,11,4568387,0,2,1,0,927786.333333333,48,6,39,2,1,1,0,1,2,781242,3797.7041015625,2,1,2,2,8.24215197932255,13.5686402399803
"2987",25,1,0,1,0,11,4568387,0,2,1,0,898619.666666667,48,7,21,4,1,1,0,0,3,781242,3797.7041015625,2,1,2,2,8.24215197932255,13.5686402399803
"2988",58,1,0,2,0,11,4568388,0,2,0,0,930875,30,3,45,1,1,1,0,1,2,1566233.77618804,7984.2620714019,2,2,2,2,8.98522764202697,14.2641844267592
"2989",35,1,1,1,0,11,4568388,0,2,1,0,975000,50,6,97,2,1,1,1,0,5,9e+05,4200,2,2,2,2,8.34283980427146,13.7101500423064
"2990",59,1,1,2,0,11,4568389,0,2,0,0,869453,48,6,97,1,1,3,1,0,4,781242,3797.7041015625,2,1,2,2,8.24215197932255,13.5686402399803
"2991",22,1,0,1,1,11,4568390,0,2,1,0,1e+06,48,7,39,2,1,1,1,0,5,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"2992",23,1,0,1,0,11,4568391,0,2,1,0,961953,48,7,38,1,1,1,1,0,5,781242,3797.7041015625,2,1,1,2,8.24215197932255,13.5686402399803
"2993",26,1,1,1,0,11,4568391,0,2,1,0,961953,48,6,34,2,1,1,0,0,5,781242,3797.7041015625,2,1,1,2,8.24215197932255,13.5686402399803
"2994",37,1,1,1,1,11,4568392,0,1,1,0,9e+05,54,6,84,1,1,1,1,1,2,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"2995",33,1,0,1,0,11,4568394,0,2,1,0,1171544.33333333,48,4,58,1,1,1,1,1,2,1e+06,4861.111328125,2,1,2,2,8.4890223590924,13.8155105579643
"2996",24,1,1,1,0,11,4568394,0,2,1,0,869453,48,6,55,2,1,1,0,0,4,781242,3797.7041015625,2,1,2,2,8.24215197932255,13.5686402399803
"2997",47,1,1,1,0,11,4568395,0,2,1,0,1950000,48,6,98,1,1,1,1,0,5,1800000,8750,2,1,2,2,9.07680897935166,14.4032972228664
"2998",44,1,1,1,0,11,4568395,0,2,1,0,844575.333333333,40,6,54,2,1,1,0,1,2,781242,4557.2451171875,2,2,2,2,8.42447357897409,13.5686402399803
"2999",54,1,0,2,1,11,4568396,0,3,0,0,6e+05,50,7,41,1,1,1,0,1,1,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"3000",56,1,1,1,0,11,4568396,0,3,1,0,1512500,48,6,87,2,1,1,1,0,3,1400000,6805.5556640625,2,2,2,2,8.82549456701463,14.1519827945855
"3001",32,1,0,1,0,11,4568396,0,3,1,0,2298000,60,7,3,3,1,1,1,0,5,2e+06,7777.77783203125,1,1,2,2,8.95902595067072,14.5086577385242
"3002",61,1,1,2,0,11,4568397,0,3,0,0,3600000,60,6,45,1,1,1,0,1,2,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"3003",73,1,1,2,0,11,4568397,0,3,0,0,0,30,6,45,2,1,1,1,1,2,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"3004",35,1,1,1,0,11,4568397,0,3,1,0,6e+05,60,6,45,3,1,1,0,1,2,6e+05,2333.33325195312,2,2,2,2,7.75505310449211,13.3046849341983
"3005",49,1,1,2,1,11,4568398,0,2,0,0,1500000,48,6,83,1,1,3,1,1,1,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"3006",37,1,0,2,1,11,4568399,0,2,0,0,2849000,50,7,45,1,1,3,0,1,1,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"3007",52,1,0,2,1,11,4568400,0,2,0,0,1200000,90,4,98,1,1,3,1,1,1,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"3008",71,1,0,3,1,11,4568401,0,3,1,0,1550000,42,5,84,1,1,1,1,1,1,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"3009",67,1,0,3,1,11,4568401,0,3,1,0,1600000,48,3,51,2,1,1,0,1,1,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"3010",42,1,0,1,0,11,4568402,0,6,1,0,1631242,48,5,54,3,1,1,0,1,1,781242,3797.7041015625,2,2,2,2,8.24215197932255,13.5686402399803
"3011",27,1,1,2,0,11,4568403,0,3,0,0,1100000,28,6,54,1,1,3,0,1,1,7e+05,5833.33349609375,2,2,2,2,8.67134389914528,13.4588356140255
"3012",83,1,0,2,1,11,4568404,0,3,0,0,160000,10,3,53,1,2,1,0,1,1,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"3013",58,1,1,2,1,11,4568404,0,3,0,0,8e+05,40,6,79,2,2,1,0,1,1,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"3014",28,1,0,2,0,11,4568405,0,1,0,0,1e+06,60,5,83,1,2,1,1,1,2,1e+06,3888.88891601562,2,2,2,2,8.26587877011078,13.8155105579643
"3015",28,1,1,2,1,11,4568405,0,1,0,0,150000,2,6,57,2,1,3,0,1,1,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"3016",39,1,0,1,0,11,4568406,0,1,1,0,1148211,48,5,95,2,1,1,1,0,5,1e+06,4861.111328125,2,1,1,2,8.4890223590924,13.8155105579643
"3017",35,1,1,1,0,11,4568407,0,1,1,0,1379000,48,6,98,1,1,1,1,0,5,1280000,6222.22216796875,2,1,1,2,8.73588238366176,14.0623706358958
"3018",33,1,1,1,0,11,4568407,0,1,1,0,830000,48,6,79,2,1,1,0,0,5,8e+05,3888.88891601562,2,1,1,2,8.26587877011078,13.5923670066501
"3019",36,1,0,1,0,11,4568409,0,6,1,0,17246666.6666667,80,7,21,1,1,1,1,0,5,1.4e+07,40833.33203125,2,2,2,2,10.6172539884111,16.4545678875795
"3020",39,1,0,1,0,11,4568410,0,6,1,0,7833333,48,7,2,1,1,1,1,1,2,7e+06,34027.77734375,2,2,2,2,10.4349324507498,15.7614207070196
"3021",52,1,0,2,1,11,4568411,0,2,0,0,2200000,40,4,45,1,1,3,1,1,1,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"3022",25,1,1,1,0,11,4568411,0,2,1,0,930929.416666667,48,6,33,3,1,1,0,0,4,781242,3797.7041015625,2,1,2,2,8.24215197932255,13.5686402399803
"3023",24,1,0,2,0,11,4568411,0,2,0,0,4e+05,40,7,36,4,1,1,0,1,2,4e+05,2333.33325195312,2,2,2,2,7.75505310449211,12.8992198260901
"3024",20,1,1,2,0,11,4568411,0,2,0,0,8e+05,60,6,95,6,1,3,1,0,4,8e+05,3111.11108398438,2,2,2,2,8.04273520310181,13.5923670066501
"3025",28,1,0,2,1,11,4568412,0,2,0,0,1200000,65,7,57,1,2,1,1,1,2,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"3026",30,1,1,2,0,11,4568412,0,2,0,0,7e+05,30,6,53,2,2,1,0,0,3,5e+05,3888.88891601562,2,2,2,2,8.26587877011078,13.1223633774043
"3027",23,1,0,2,0,11,4568412,0,2,0,0,95000,18,7,53,5,2,1,1,1,2,75000,972.222229003906,2,2,2,2,6.87958440899089,11.2252433925184
"3028",65,1,0,2,1,11,4568413,0,1,0,0,3e+05,48,3,95,1,1,3,1,1,1,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"3029",48,1,1,2,1,11,4568413,0,1,0,0,6e+05,70,6,41,2,1,3,0,1,1,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"3030",21,1,0,1,0,11,4568413,0,1,1,0,788211,40,7,38,3,1,1,0,0,5,7e+05,4083.33325195312,2,1,2,2,8.31466890737492,13.4588356140255
"3031",66,1,0,3,0,11,4568414,0,2,0,0,7e+05,53,7,59,1,2,1,1,1,2,650000,2861.63525390625,2,2,2,2,7.95914850751746,13.3847276418718
"3032",54,1,0,2,0,11,4568414,0,2,0,0,1080000,36,7,54,2,2,1,0,1,1,720000,4666.66650390625,2,2,2,2,8.44820028505205,13.4870064909922
"3033",20,1,0,2,0,11,4568414,0,2,0,0,830000,54,7,45,4,2,1,1,1,2,750000,3240.74072265625,2,2,2,2,8.08355720076102,13.5278284855125
"3034",31,1,0,2,0,11,4568414,0,2,0,0,820000,60,7,45,6,2,1,0,1,2,580000,2255.5556640625,2,2,2,2,7.72115163580018,13.2707833825226
"3035",42,1,0,2,0,11,4568414,0,2,0,0,8e+05,50,5,95,7,2,1,1,0,3,8e+05,3733.33325195312,2,2,2,2,8.2250567468168,13.5923670066501
"3036",31,1,0,1,0,11,4568415,0,3,1,0,3791666.66666667,48,7,21,1,1,1,1,0,5,3500000,17013.888671875,2,2,2,2,9.74178527018981,15.0682735264596
"3037",54,1,0,2,0,11,4568415,0,3,0,0,250000,16,5,45,2,1,3,0,1,2,250000,3645.83325195312,2,2,2,2,8.20134021967633,12.4292161968444
"3038",53,1,0,2,0,11,4568415,0,3,0,0,3200000,48,5,16,3,1,1,1,1,2,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"3039",44,1,0,2,1,11,4568416,0,1,0,0,4e+05,48,3,79,1,1,3,0,1,1,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"3040",34,1,0,2,1,11,4568417,0,1,0,0,4e+05,48,3,45,2,1,3,1,1,1,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
