"","age","urban","college","cotPension","cuentaPropia","depto","directorio","dsi","estrato","formal","inac","ingtot","hoursWorkUsual","maxEducLevel","oficio","orden","salud","seguridadsocial","sex","microEmpresa","sizeFirm","y_salary_m","y_salary_m_hu","sub.alimentacion","sub.transporte","sub.familiar","sub.educativo","log_y_salary_h","log_y_salary_m"
"3889",39,1,1,2,0,11,4627489,0,3,0,0,1100000,48,6,33,1,1,1,0,1,2,1100000,5347.22216796875,2,2,2,2,8.58433248410776,13.9108207377686
"3890",43,1,0,1,0,11,4627492,0,4,1,0,8e+06,50,7,21,1,1,1,1,0,5,8e+06,37333.33203125,2,2,2,2,10.5276418267319,15.8949520996441
"3891",31,1,0,1,0,11,4627492,0,4,1,0,3e+06,40,7,30,2,1,1,0,0,5,3e+06,17500,2,2,2,2,9.76995615991161,14.9141228466324
"3892",51,1,1,2,0,11,4627502,0,2,0,0,9e+05,54,6,53,2,1,1,0,1,2,6e+05,2592.59252929688,2,2,2,2,7.86041363061311,13.3046849341983
"3893",23,1,0,1,0,11,4630072,0,3,1,0,1929877.66666667,50,7,15,3,1,1,1,0,5,1700000,7933.33349609375,2,1,2,2,8.97882859150748,14.3461388090264
"3894",34,1,0,1,0,11,4630073,0,3,1,0,6025000,60,7,44,1,1,1,1,0,5,4500000,17500,2,1,2,2,9.76995615991161,15.3195879547405
"3895",33,1,0,1,0,11,4630073,0,3,1,0,1183333.33333333,48,7,59,2,1,1,0,0,5,1100000,5347.22216796875,2,1,2,2,8.58433248410776,13.9108207377686
"3896",37,1,0,1,0,11,4630074,0,3,1,0,4333333.33333333,40,7,2,1,1,1,1,0,5,4e+06,23333.333984375,2,2,2,2,10.0576382602652,15.2018049190842
"3897",36,1,0,1,0,11,4630074,0,3,1,0,4333333.33333333,40,7,21,2,1,1,0,0,4,4e+06,23333.333984375,2,2,2,2,10.0576382602652,15.2018049190842
"3898",41,1,1,1,0,11,4630075,0,3,1,0,1231544.33333333,48,6,39,2,1,1,0,0,5,1e+06,4861.111328125,2,1,1,2,8.4890223590924,13.8155105579643
"3899",20,1,0,1,0,11,4630075,0,3,1,0,1196794.33333333,48,7,55,3,1,1,1,0,5,1e+06,4861.111328125,2,1,2,2,8.4890223590924,13.8155105579643
"3900",32,1,1,1,0,11,4630076,0,1,1,0,2583333.33333333,60,6,58,1,1,2,1,0,5,2200000,8555.5556640625,1,2,2,2,9.05433613618223,14.6039679183285
"3901",47,1,1,2,0,11,4630077,0,3,0,0,650000,48,6,33,1,1,1,0,0,3,650000,3159.72216796875,2,2,2,2,8.05823938118676,13.3847276418718
"3902",24,1,0,1,0,11,4630077,0,3,1,0,1496544.33333333,48,7,3,2,1,1,1,0,5,1300000,6319.4443359375,2,1,2,2,8.7513865617467,14.0778748224318
"3903",25,1,0,1,0,11,4630077,0,3,1,0,2737333.33333333,48,7,33,4,1,1,0,0,5,2500000,12152.77734375,2,2,1,2,9.40531301060941,14.7318012898384
"3904",31,1,1,1,0,11,4630078,0,3,1,0,869453,21,6,17,1,1,1,1,0,4,781242,8680.466796875,2,1,2,2,9.06883058465021,13.5686402399803
"3905",37,1,0,2,0,11,4630078,0,3,0,0,881242,36,7,45,2,1,1,0,1,2,781242,5063.60546875,2,2,2,2,8.52983405177433,13.5686402399803
"3906",52,1,1,2,0,11,4630079,0,3,0,0,1e+06,48,6,53,1,1,3,0,1,2,8e+05,3888.88891601562,2,2,2,2,8.26587877011078,13.5923670066501
"3907",39,1,0,1,0,11,4630080,0,3,1,0,1746044.33333333,48,7,58,1,1,1,1,0,5,1200000,5833.33349609375,2,1,1,2,8.67134389914528,13.9978321147582
"3908",23,1,1,1,0,11,4630081,0,3,1,0,839167,48,6,98,1,1,1,1,0,4,8e+05,3888.88891601562,2,2,2,2,8.26587877011078,13.5923670066501
"3909",60,1,0,3,0,11,4630082,0,3,1,0,5150000,30,7,13,1,1,2,0,0,5,3e+06,23333.333984375,2,2,2,2,10.0576382602652,14.9141228466324
"3910",36,1,1,1,0,11,4630083,0,3,1,0,927075,48,6,37,1,1,1,1,0,4,781242,3797.7041015625,2,2,2,2,8.24215197932255,13.5686402399803
"3911",28,1,1,2,0,11,4630086,0,2,0,0,1015929.41666667,48,6,33,1,1,1,0,0,4,781242,3797.7041015625,2,1,2,2,8.24215197932255,13.5686402399803
"3912",45,1,1,1,0,11,4632025,0,1,1,0,1311211,48,6,58,1,1,1,1,0,5,1090000,5298.611328125,2,1,1,2,8.57520005164734,13.9016882542053
"3913",32,1,1,1,0,11,4632026,0,2,1,0,1063211,48,6,79,3,1,1,1,0,4,9e+05,4375,2,1,1,2,8.38366179879172,13.7101500423064
"3914",43,1,0,1,0,11,4632027,0,2,1,0,1071242,60,5,85,1,1,1,1,1,2,781242,3038.16333007812,2,2,2,2,8.01900844407993,13.5686402399803
"3915",38,1,0,2,0,11,4632028,0,2,0,0,5e+05,56,7,45,3,2,NA,0,1,2,5e+05,2083.33325195312,2,2,2,2,7.64172441499983,13.1223633774043
"3916",45,1,1,1,0,11,4632029,0,3,1,0,873333.333333333,48,6,62,1,1,1,0,0,5,8e+05,3888.88891601562,2,2,2,2,8.26587877011078,13.5923670066501
"3917",60,1,0,1,0,11,4632030,0,3,1,0,930929.416666667,44,4,37,2,1,1,1,0,5,781242,4142.9501953125,2,1,2,2,8.32916342059855,13.5686402399803
"3918",60,1,1,1,0,11,4632030,0,3,1,0,280000,12,6,55,1,1,1,0,1,2,240000,4666.66650390625,2,1,2,2,8.44820028505205,12.3883942023241
"3919",25,1,1,2,0,11,4632034,0,3,0,0,850000,60,6,98,3,1,3,1,0,3,850000,3305.5556640625,2,2,2,2,8.10335986646319,13.6529916284665
"3920",56,1,0,1,0,11,4632034,0,3,1,0,1309877.66666667,48,5,81,1,1,1,1,0,4,1100000,5347.22216796875,2,1,1,2,8.58433248410776,13.9108207377686
"3921",51,1,1,2,0,11,4632034,0,3,0,0,3e+05,40,6,45,2,1,1,0,1,2,3e+05,1750,2,2,2,2,7.46737106691756,12.6115377536383
"3922",42,1,1,1,0,11,4632035,0,3,1,0,992929.416666667,66,6,97,1,1,1,1,0,5,781242,2761.96655273438,2,1,1,2,7.92369822409663,13.5686402399803
"3923",40,1,0,1,0,11,4632036,0,2,1,0,1516666.66666667,72,3,54,2,1,1,0,1,1,1250000,4050.92602539062,2,2,2,2,8.30670078220916,14.0386541092785
"3924",24,1,0,1,0,11,4632036,0,2,1,0,706777.666666667,36,7,97,3,1,1,0,0,5,561900,3641.9443359375,2,1,2,2,8.20027297624365,13.2390791771003
"3925",42,1,0,1,0,11,4632036,0,2,1,0,2129544.33333333,48,3,58,1,1,1,1,0,5,1850000,8993.0556640625,2,1,1,2,9.10420796560541,14.4306961970545
"3926",40,1,1,1,0,11,4632037,0,2,1,0,869453,56,6,45,2,1,1,0,0,5,781242,3255.17504882812,2,1,2,2,8.08800133163848,13.5686402399803
"3927",51,1,0,1,0,11,4632040,0,3,1,0,781242,48,3,95,1,1,1,1,0,4,781242,3797.7041015625,2,2,2,2,8.24215197932255,13.5686402399803
"3928",20,1,0,1,0,11,4632041,0,3,1,0,1343333.33333333,48,7,3,3,1,1,1,0,5,1e+06,4861.111328125,2,1,2,2,8.4890223590924,13.8155105579643
"3929",47,1,0,1,0,11,4632043,0,3,1,0,869453,48,5,39,2,1,1,0,0,4,781242,3797.7041015625,2,1,2,2,8.24215197932255,13.5686402399803
"3930",57,1,1,1,0,11,4632043,0,3,1,0,1327211,48,6,58,1,1,1,1,0,5,1150000,5590.27783203125,2,1,2,2,8.62878426652967,13.9552725003394
"3931",23,1,1,2,0,11,4632044,0,2,0,0,6e+05,48,6,45,1,1,3,0,1,2,6e+05,2916.66674804688,2,2,2,2,7.97819671858534,13.3046849341983
"3932",43,1,1,1,0,11,4632045,0,2,1,0,1349000,44,6,87,1,1,1,1,0,4,1220000,6469.69677734375,2,1,1,2,8.77488452045293,14.0143614167094
"3933",51,1,0,1,0,11,4632046,0,2,1,0,1011000,60,7,58,1,1,1,1,0,5,980000,3811.11108398438,2,1,1,2,8.24567604870001,13.7953078506468
"3934",20,1,0,1,0,11,4632047,0,2,1,0,1e+06,48,4,83,6,1,1,1,0,3,1e+06,4861.111328125,2,9,2,2,8.4890223590924,13.8155105579643
"3935",23,1,1,1,0,11,4632047,0,2,1,0,1463211,48,6,3,5,1,1,0,0,5,1300000,6319.4443359375,2,1,2,2,8.7513865617467,14.0778748224318
"3936",27,1,0,2,0,11,4632047,0,2,0,0,280000,8,7,54,4,1,3,0,1,1,2e+05,5833.33349609375,2,2,2,2,8.67134389914528,12.2060726455302
"3937",28,1,0,1,0,11,4632047,0,2,1,0,1354877.66666667,48,7,3,3,1,1,1,0,5,1200000,5833.33349609375,2,1,2,2,8.67134389914528,13.9978321147582
"3938",34,1,0,1,0,11,4632048,0,2,1,0,811242,48,4,95,1,1,1,1,0,5,781242,3797.7041015625,2,2,1,2,8.24215197932255,13.5686402399803
"3939",37,1,0,1,0,11,4632048,0,2,1,0,1063900,45,1,54,2,1,1,0,1,2,8e+05,4148.14794921875,2,2,1,2,8.33041723631671,13.5923670066501
"3940",20,1,0,1,0,11,4632049,0,2,1,0,868211,48,7,39,2,1,1,1,0,5,780000,3791.66674804688,2,1,2,2,8.24056097661395,13.5670491986658
"3941",53,1,0,2,0,11,4632050,0,2,0,0,960000,40,3,55,2,2,NA,0,1,2,960000,5600,2,2,2,2,8.63052187672324,13.774688563444
"3942",20,1,1,2,0,11,4632050,0,2,0,0,160000,21,6,45,3,2,NA,1,1,2,140000,1555.55554199219,2,2,2,2,7.34958802254187,11.8493977015914
"3943",29,1,0,1,0,11,4632051,0,2,1,0,1400000,44,5,95,2,1,1,1,0,4,1400000,7424.2421875,2,2,2,2,8.91250589617263,14.1519827945855
"3944",45,1,1,1,0,11,4632052,0,2,1,0,1080000,64,6,39,1,1,1,1,0,4,9e+05,3281.25,1,1,1,2,8.09597972633993,13.7101500423064
"3945",31,1,1,2,0,11,4632053,0,2,0,0,8e+05,48,6,93,1,1,3,1,1,2,8e+05,3888.88891601562,2,2,2,2,8.26587877011078,13.5923670066501
"3946",33,1,0,1,0,11,4632053,0,2,1,0,2133666.66666667,48,7,33,2,1,1,0,0,5,1800000,8750,2,2,1,2,9.07680897935166,14.4032972228664
"3947",58,1,0,3,0,11,4632054,0,2,1,0,930929.416666667,48,5,55,2,1,1,1,0,5,781242,3797.7041015625,2,1,2,2,8.24215197932255,13.5686402399803
"3948",55,1,0,1,0,11,4632054,0,2,1,0,930929.416666667,48,4,55,1,1,1,0,1,2,781242,3797.7041015625,2,1,2,2,8.24215197932255,13.5686402399803
"3949",26,1,1,1,0,11,4632054,0,2,1,0,2519211,72,6,37,4,1,1,1,0,5,1500000,4861.111328125,2,1,1,2,8.4890223590924,14.2209756660724
"3950",44,1,1,2,0,11,4632055,0,2,0,0,7e+05,48,6,91,1,1,3,1,0,3,7e+05,3402.77783203125,2,2,2,2,8.13234738645469,13.4588356140255
"3951",61,1,0,1,0,11,4632056,0,2,1,0,1147908.66666667,48,3,98,1,1,1,1,0,5,781242,3797.7041015625,2,2,2,2,8.24215197932255,13.5686402399803
"3952",57,1,0,2,0,11,4632057,0,3,0,0,781242,54,3,77,1,1,1,0,1,2,781242,3375.73706054688,2,2,2,2,8.12436896777356,13.5686402399803
"3953",29,1,0,1,0,11,4632057,0,3,1,0,1030929.41666667,48,7,3,3,1,1,1,0,5,781242,3797.7041015625,1,1,2,2,8.24215197932255,13.5686402399803
"3954",23,1,0,1,0,11,4632057,0,3,1,0,1208333.33333333,48,7,3,2,1,1,1,0,4,1100000,5347.22216796875,2,2,2,2,8.58433248410776,13.9108207377686
"3955",26,1,0,1,0,11,4632058,0,3,1,0,1247544,48,7,39,3,1,1,0,0,5,996000,4841.66650390625,2,1,1,2,8.48501425943539,13.8115025365667
"3956",24,1,0,1,0,11,4632060,0,2,1,0,1408333.33333333,58,7,39,3,1,1,1,0,5,1300000,5229.88525390625,2,2,2,2,8.5621446168386,14.0778748224318
"3957",38,1,0,1,0,11,4632061,0,2,1,0,1292453,42,3,54,1,1,1,0,1,1,781242,4340.2333984375,2,1,2,2,8.37568340409026,13.5686402399803
"3958",26,1,1,1,0,11,4632061,0,2,1,0,781242,48,6,93,1,1,1,1,0,3,781242,3797.7041015625,2,2,2,2,8.24215197932255,13.5686402399803
"3959",21,1,0,1,0,11,4632061,0,2,1,0,1020000,48,7,93,1,1,1,1,1,2,1020000,4958.33349609375,2,2,2,2,8.50882497457135,13.8353131852605
"3960",59,1,0,1,0,11,4632062,0,2,1,0,869453,48,5,87,1,1,1,1,0,4,781242,3797.7041015625,2,1,2,2,8.24215197932255,13.5686402399803
"3961",30,1,0,1,0,11,4632062,0,2,1,0,926119.666666667,48,7,45,3,1,1,0,0,5,781242,3797.7041015625,2,1,2,2,8.24215197932255,13.5686402399803
"3962",56,1,0,1,0,11,4632062,0,2,1,0,1317908.66666667,48,4,95,4,1,1,1,0,4,781242,3797.7041015625,2,2,2,2,8.24215197932255,13.5686402399803
"3963",35,1,0,1,0,11,4632064,0,2,1,0,4808333.33333333,60,7,2,1,1,1,1,0,5,4300000,16722.22265625,2,2,2,2,9.72449381179,15.2741255806638
"3964",42,1,1,2,0,11,4632065,0,2,0,0,50000,4,6,33,2,1,3,0,1,2,50000,2916.66674804688,2,2,2,2,7.97819671858534,10.8197782844103
"3965",39,1,1,2,0,11,4632067,0,3,0,0,1200000,40,6,53,2,1,1,1,0,3,1200000,7000,2,2,2,2,8.85366542803745,13.9978321147582
"3966",29,1,0,1,0,11,4632068,0,2,1,0,1419611,48,7,59,1,1,1,0,0,5,1200000,5833.33349609375,2,1,1,2,8.67134389914528,13.9978321147582
"3967",38,1,0,1,0,11,4632069,0,2,1,0,4341666.66666667,54,7,58,1,1,2,1,0,5,3e+06,12962.962890625,2,9,2,2,9.46985156188091,14.9141228466324
"3968",45,1,0,1,0,11,4632069,0,2,1,0,1955000,52,7,7,2,1,1,0,0,5,1800000,8076.9228515625,2,2,1,2,8.99676624377634,14.4032972228664
"3969",53,1,1,1,0,11,4632070,0,2,1,0,980853,72,6,59,1,1,1,0,0,5,781242,2531.802734375,2,1,1,2,7.83668687121439,13.5686402399803
"3970",40,1,0,1,0,11,4632072,0,2,1,0,1090000,60,7,87,1,1,1,1,0,4,1e+06,3888.88891601562,2,2,1,2,8.26587877011078,13.8155105579643
"3971",34,1,0,2,0,11,4632074,0,2,0,0,240000,20,7,45,2,1,1,0,1,2,240000,2800,2,2,2,2,7.9373746961633,12.3883942023241
"3972",30,1,1,1,0,11,4632074,0,2,1,0,1163211,48,6,58,1,1,1,1,0,5,1e+06,4861.111328125,2,1,2,2,8.4890223590924,13.8155105579643
"3973",29,1,0,1,0,11,4632075,0,3,1,0,1161786.33333333,45,7,45,1,1,1,0,1,2,781242,4050.88452148438,2,1,1,2,8.30669053662121,13.5686402399803
"3974",25,1,0,1,0,11,4632077,0,1,1,0,841242,40,7,13,2,1,1,0,1,2,781242,4557.2451171875,2,1,1,2,8.42447357897409,13.5686402399803
"3975",51,1,1,1,0,11,4632078,0,1,1,0,1342718.41666667,48,6,77,1,1,1,1,0,5,781242,3797.7041015625,2,1,2,2,8.24215197932255,13.5686402399803
"3976",24,1,1,2,0,11,4632079,0,3,0,0,8e+05,48,6,45,2,2,NA,0,0,4,8e+05,3888.88891601562,2,1,2,2,8.26587877011078,13.5923670066501
"3977",45,1,0,2,0,11,4632079,0,3,0,0,8e+05,70,4,45,1,2,NA,0,1,2,8e+05,2666.66674804688,2,2,2,2,7.88858456251144,13.5923670066501
"3978",39,1,1,1,0,11,4632080,0,1,1,0,1060000,50,6,98,5,1,1,1,0,5,850000,3966.66674804688,2,2,2,2,8.28568141094753,13.6529916284665
"3979",43,1,0,2,0,11,4632081,0,1,0,0,950000,48,5,54,2,1,3,0,1,1,650000,3159.72216796875,2,2,2,2,8.05823938118676,13.3847276418718
"3980",38,1,0,1,0,11,4632084,0,4,1,0,1568544.33333333,48,7,59,5,1,1,0,0,5,1200000,5833.33349609375,2,1,1,2,8.67134389914528,13.9978321147582
"3981",48,1,0,1,0,11,4632084,0,4,1,0,3e+06,40,7,59,3,1,1,0,0,4,2700000,15750,2,2,2,2,9.66459564425378,14.8087623309746
"3982",30,1,0,1,0,11,4632085,0,4,1,0,3333333.33333333,40,7,11,2,1,1,0,0,5,3200000,18666.666015625,2,2,2,2,9.83449464617194,14.97866136777
"3983",42,1,0,1,0,11,4632086,0,4,1,0,7216666.66666667,48,7,2,2,1,1,1,0,5,6500000,31597.22265625,2,2,2,2,10.3608245050874,15.6873127348659
"3984",65,1,0,3,0,11,4632086,0,4,1,0,11478000,48,7,21,1,1,1,1,0,5,6e+06,29166.666015625,2,2,2,2,10.2807817613562,15.6072700271923
"3985",35,1,1,1,0,11,4632088,0,2,1,0,992929.416666667,48,6,45,2,1,1,0,0,5,781242,3797.7041015625,2,1,1,2,8.24215197932255,13.5686402399803
"3986",37,1,1,1,0,11,4632088,0,2,1,0,992929.416666667,56,6,45,1,1,1,1,0,5,781242,3255.17504882812,2,1,1,2,8.08800133163848,13.5686402399803
"3987",30,1,0,2,0,11,4632090,0,2,0,0,6e+05,48,7,90,2,2,NA,0,0,4,6e+05,2916.66674804688,2,2,2,2,7.97819671858534,13.3046849341983
"3988",58,1,0,3,0,11,4632091,0,3,1,0,1885703,48,5,79,2,1,1,0,0,5,1e+06,4861.111328125,2,1,1,2,8.4890223590924,13.8155105579643
"3989",54,1,1,2,0,11,4632092,0,4,0,0,9e+05,48,6,54,2,1,1,0,1,1,850000,4131.9443359375,2,2,2,2,8.32650335869126,13.6529916284665
"3990",30,1,0,2,0,11,4632096,0,3,0,0,1e+06,50,5,84,1,1,3,1,1,2,1e+06,4666.66650390625,2,2,2,2,8.44820028505205,13.8155105579643
"3991",31,1,1,2,0,11,4632096,0,3,0,0,7e+05,48,6,45,2,1,3,0,1,2,7e+05,3402.77783203125,2,2,2,2,8.13234738645469,13.4588356140255
"3992",49,1,0,1,0,11,4632098,0,2,1,0,2384211,48,5,95,1,1,1,1,0,5,1200000,5833.33349609375,1,1,1,2,8.67134389914528,13.9978321147582
"3993",43,1,1,1,0,11,4632098,0,2,1,0,990711,54,6,90,2,1,1,0,0,5,880000,3802.46923828125,2,1,2,2,8.24340593423386,13.6876771864544
"3994",37,1,0,2,0,11,4632099,0,2,0,0,680000,40,5,53,1,2,NA,1,1,2,680000,3966.66674804688,2,2,2,2,8.28568141094753,13.4298480771523
"3995",32,1,0,2,0,11,4632099,0,2,0,0,1e+06,60,5,79,6,2,NA,1,0,4,1e+06,3888.88891601562,2,2,2,2,8.26587877011078,13.8155105579643
"3996",24,1,0,1,0,11,4632101,0,2,1,0,869453,40,7,39,3,1,1,0,0,4,781242,4557.2451171875,2,1,2,2,8.42447357897409,13.5686402399803
"3997",57,1,0,2,0,11,4632104,0,1,0,0,1800000,48,3,95,1,1,3,1,1,2,1400000,6805.5556640625,2,2,2,2,8.82549456701463,14.1519827945855
"3998",61,1,0,2,0,11,4632104,0,1,0,0,2e+05,24,3,53,2,1,3,0,1,2,2e+05,1944.44445800781,2,2,2,2,7.57273158955083,12.2060726455302
"3999",24,1,1,1,0,11,4632104,0,1,1,0,1038211,48,6,95,3,1,1,1,0,4,950000,4618.0556640625,2,1,2,2,8.43772904355823,13.7642172635767
"4000",68,1,0,3,0,11,4632106,0,4,1,0,2770000,10,7,21,1,1,1,0,1,2,1e+05,2333.33325195312,2,2,2,2,7.75505310449211,11.5129254649702
"4001",25,1,0,1,0,11,4632106,0,4,1,0,1800000,48,7,39,2,1,1,1,0,5,1800000,8750,2,2,2,2,9.07680897935166,14.4032972228664
"4002",25,1,0,1,0,11,4632106,0,4,1,0,1488211,48,7,12,1,1,1,0,0,5,1300000,6319.4443359375,2,1,2,2,8.7513865617467,14.0778748224318
"4003",47,1,0,1,0,11,4632108,0,3,1,0,1625000,42,7,21,1,1,1,0,0,5,1500000,8333.3330078125,2,1,2,2,9.02801877611973,14.2209756660724
"4004",25,1,1,2,0,11,4632109,0,2,0,0,9e+05,66,6,77,1,2,NA,1,0,3,9e+05,3181.81811523438,2,2,2,2,8.06520804674684,13.7101500423064
"4005",25,1,0,1,0,11,4632111,0,4,1,0,1666666.66666667,48,7,3,2,1,1,1,0,5,1600000,7777.77783203125,1,2,2,2,8.95902595067072,14.28551418721
"4006",45,1,1,2,0,11,4632112,0,1,0,0,920000,45,6,53,1,1,3,0,0,3,8e+05,4148.14794921875,2,2,2,2,8.33041723631671,13.5923670066501
"4007",34,1,1,2,0,11,4632113,0,2,0,0,9e+05,48,6,81,1,1,3,1,0,4,9e+05,4375,2,2,2,2,8.38366179879172,13.7101500423064
"4008",43,1,0,1,0,11,4632114,0,3,1,0,6400000,40,7,13,1,1,1,0,0,5,2900000,16916.666015625,2,2,2,2,9.7360545697507,14.8802212949567
"4009",37,1,1,2,0,11,4632115,0,3,0,0,950000,74,6,53,1,1,3,0,1,2,950000,2995.49560546875,2,2,2,2,8.00486497447859,13.7642172635767
"4010",55,1,0,1,0,11,4632118,0,1,1,0,869453,48,3,55,2,1,1,0,0,5,781242,3797.7041015625,2,1,2,2,8.24215197932255,13.5686402399803
"4011",61,1,0,1,0,11,4632118,0,1,1,0,1280929.41666667,48,4,45,1,1,1,1,0,5,781242,3797.7041015625,2,1,2,2,8.24215197932255,13.5686402399803
"4012",42,1,0,2,0,11,4632119,0,1,0,0,1220000,48,5,53,2,1,3,0,1,2,9e+05,4375,2,2,2,2,8.38366179879172,13.7101500423064
"4013",44,1,0,1,0,11,4632120,0,4,1,0,4008333.33333333,48,7,21,1,1,1,1,0,5,3700000,17986.111328125,2,2,2,2,9.79735514616536,15.1238433776145
"4014",39,1,0,1,0,11,4632120,0,4,1,0,5904166.66666667,48,7,11,2,1,1,0,0,5,5450000,26493.0546875,2,2,2,2,10.1846378903593,15.5111261666394
"4015",30,1,0,1,0,11,4632122,0,4,1,0,7216666.66666667,48,7,12,1,1,1,0,0,5,5e+06,24305.5546875,1,2,2,2,10.0984601911694,15.4249484703984
"4016",32,1,0,1,0,11,4632122,0,4,1,0,1580000,48,7,21,3,1,1,0,0,5,1400000,6805.5556640625,2,1,2,2,8.82549456701463,14.1519827945855
"4017",52,1,0,1,0,11,4632123,0,4,1,0,930929.416666667,48,7,39,2,1,1,1,0,5,781242,3797.7041015625,2,1,2,2,8.24215197932255,13.5686402399803
"4018",53,1,0,2,0,11,4632123,0,4,0,0,1231242,48,3,54,3,1,3,0,1,1,781242,3797.7041015625,2,2,2,2,8.24215197932255,13.5686402399803
"4019",61,1,1,1,0,11,4632124,0,2,1,0,2650000,48,6,75,1,1,1,1,0,5,1600000,7777.77783203125,2,1,2,2,8.95902595067072,14.28551418721
"4020",32,1,0,1,0,11,4632124,0,2,1,0,959929.416666667,48,7,33,5,1,1,1,0,5,781242,3797.7041015625,2,1,1,2,8.24215197932255,13.5686402399803
"4021",57,1,0,1,0,11,4632126,0,2,1,0,3166666.66666667,48,5,84,1,1,1,1,0,5,2e+06,9722.22265625,2,2,2,2,9.18216953965234,14.5086577385242
"4022",33,1,0,1,0,11,4632127,0,2,1,0,898619.666666667,48,4,55,1,1,1,0,0,5,781242,3797.7041015625,2,1,2,2,8.24215197932255,13.5686402399803
"4023",40,1,1,1,0,11,4632128,0,1,1,0,1400929.41666667,48,6,53,2,1,1,0,1,2,781242,3797.7041015625,2,1,1,2,8.24215197932255,13.5686402399803
"4024",23,1,0,1,0,11,4632129,0,3,1,0,850000,48,7,33,5,1,1,1,0,4,850000,4131.9443359375,2,1,2,2,8.32650335869126,13.6529916284665
"4025",31,1,0,1,0,11,4632129,0,3,1,0,1800000,48,7,5,3,1,1,1,0,5,1800000,8750,2,2,2,2,9.07680897935166,14.4032972228664
"4026",26,1,0,1,0,11,4632133,0,4,1,0,3533333.33333333,48,7,2,1,1,1,0,0,4,3200000,15555.5556640625,2,2,2,2,9.65217313123067,14.97866136777
"4027",39,1,0,1,0,11,4632135,0,4,1,0,9600000,40,7,21,1,1,1,0,0,4,9600000,56000,2,2,2,2,10.9331069697173,16.0772736564381
"4028",22,1,1,1,0,11,4632136,0,2,1,0,902786.333333333,48,6,95,1,1,1,1,0,4,781242,3797.7041015625,2,1,2,2,8.24215197932255,13.5686402399803
"4029",41,1,0,1,0,11,4632138,0,2,1,0,1483333.33333333,48,4,84,1,1,1,1,0,5,1e+06,4861.111328125,2,1,2,2,8.4890223590924,13.8155105579643
"4030",19,1,0,2,0,11,4632138,0,2,0,0,780000,48,7,77,3,1,1,0,0,5,680000,3305.5556640625,2,1,2,2,8.10335986646319,13.4298480771523
"4031",29,1,0,1,0,11,4632139,0,4,1,0,1330929.41666667,40,7,44,2,1,1,0,1,2,781242,4557.2451171875,2,1,2,2,8.42447357897409,13.5686402399803
"4032",36,1,0,1,0,11,4632140,0,3,1,0,3033333.33333333,48,7,3,1,1,1,1,0,4,2600000,12638.888671875,2,2,1,2,9.44453374230665,14.7710220029917
"4033",24,1,1,2,0,11,4632142,0,2,0,0,510000,33,6,53,2,2,NA,0,0,3,360000,2545.45458984375,2,2,2,2,7.84206453379759,12.7938593104323
"4034",21,1,0,2,0,11,4632142,0,2,0,0,1020000,91,7,53,4,2,NA,0,1,2,9e+05,2307.6923828125,2,2,2,2,7.74400333573484,13.7101500423064
"4035",28,1,0,2,0,11,4632143,0,2,0,0,781242,77,3,45,1,1,3,1,1,2,781242,2367.39990234375,2,2,2,2,7.76954754426937,13.5686402399803
"4036",41,1,1,2,0,11,4632144,0,2,0,0,696000,30,6,53,1,1,3,0,1,2,560000,4355.5556640625,2,2,2,2,8.37920747335464,13.2356920627113
"4037",32,1,1,2,0,11,4632146,0,3,0,0,5e+05,48,6,79,2,1,3,0,1,2,5e+05,2430.5556640625,2,2,2,2,7.79587517853245,13.1223633774043
"4038",27,1,1,2,0,11,4632148,0,2,0,0,990000,66,6,6,3,2,NA,0,1,2,840000,2969.69702148438,2,2,2,2,7.99621521362485,13.6411571708195
"4039",33,1,0,1,0,11,4632148,0,2,1,0,1119333.33333333,48,5,85,5,1,1,1,0,3,1e+06,4861.111328125,2,1,1,2,8.4890223590924,13.8155105579643
"4040",51,1,0,1,0,11,4632148,0,2,1,0,930929.416666667,48,4,91,1,1,1,1,0,4,781242,3797.7041015625,2,1,2,2,8.24215197932255,13.5686402399803
"4041",60,1,0,1,0,11,4632149,0,3,1,0,2350000,48,7,3,2,1,1,1,0,5,2e+06,9722.22265625,2,2,2,2,9.18216953965234,14.5086577385242
"4042",34,1,1,2,0,11,4632150,0,2,0,0,1220833.33333333,48,6,98,1,1,1,1,1,2,1200000,5833.33349609375,2,2,2,2,8.67134389914528,13.9978321147582
"4043",33,1,1,2,0,11,4632151,0,2,0,0,1800000,78,6,45,1,2,NA,1,1,2,1800000,5384.615234375,2,2,2,2,8.59130113566817,14.4032972228664
"4044",22,1,0,2,0,11,4632151,0,2,0,0,80833.3333333333,2,7,54,2,1,3,0,1,1,10000,1166.66662597656,2,2,2,2,7.06190592393216,9.21034037197618
"4045",40,1,0,2,0,11,4632152,0,3,0,0,7e+05,48,5,81,2,1,3,1,1,2,7e+05,3402.77783203125,2,2,2,2,8.13234738645469,13.4588356140255
"4046",22,1,0,1,0,11,4632152,0,3,1,0,952619.666666667,48,5,81,1,1,1,1,0,3,781242,3797.7041015625,2,1,1,2,8.24215197932255,13.5686402399803
"4047",21,1,0,1,0,11,4632153,0,2,1,0,1114333.33333333,48,7,3,1,1,1,1,0,5,1e+06,4861.111328125,2,1,1,2,8.4890223590924,13.8155105579643
